originregion_id,originregion_name,destinationregion_id,destinationregion_name,regionflow_1990,regionflow_1995,regionflow_2000,regionflow_2005,xxx,origin_iso,origin_name,destination_iso,destination_name,countryflow_1990,countryflow_1995,countryflow_2000,countryflow_2005,origin_show,destination_show
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,ARM,Armenia,SYR,Syria,0,0,214,0,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,ARM,Armenia,TUR,Turkey,3779,1130,2522,417,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,ARM,Armenia,YEM,Yemen,13,0,0,0,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,AZE,Azerbaijan,ARE,United Arab Emirates,0,0,0,0,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,AZE,Azerbaijan,IRQ,Iraq,3,4,0,0,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,AZE,Azerbaijan,ISR,Israel,5277,3184,2,10,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,AZE,Azerbaijan,JOR,Jordan,17,4,0,0,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,AZE,Azerbaijan,KWT,Kuwait,0,0,0,0,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,AZE,Azerbaijan,LBN,Lebanon,8,3,0,0,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,AZE,Azerbaijan,OMN,Oman,0,0,0,0,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,AZE,Azerbaijan,PSE,Palestine,0,0,0,0,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,AZE,Azerbaijan,QAT,Qatar,0,0,0,0,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,AZE,Azerbaijan,SAU,Saudi Arabia,0,0,0,0,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,AZE,Azerbaijan,SYR,Syria,0,0,0,0,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,AZE,Azerbaijan,TUR,Turkey,2142,2466,203,162,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,AZE,Azerbaijan,YEM,Yemen,0,0,0,0,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,BLR,Belarus,ARE,United Arab Emirates,0,0,0,0,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,BLR,Belarus,IRQ,Iraq,0,0,0,0,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,BLR,Belarus,ISR,Israel,2691,462,0,7,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,BLR,Belarus,JOR,Jordan,0,0,0,0,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,BLR,Belarus,KWT,Kuwait,0,0,0,0,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,BLR,Belarus,LBN,Lebanon,0,0,0,0,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,BLR,Belarus,OMN,Oman,0,0,0,0,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,BLR,Belarus,PSE,Palestine,0,0,0,0,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,BLR,Belarus,QAT,Qatar,0,0,0,0,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,BLR,Belarus,SAU,Saudi Arabia,0,0,0,0,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,BLR,Belarus,SYR,Syria,0,0,0,0,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,BLR,Belarus,TUR,Turkey,14,4,19,22,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,BLR,Belarus,YEM,Yemen,0,0,0,0,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,GEO,Georgia,ARE,United Arab Emirates,0,0,0,0,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,GEO,Georgia,IRQ,Iraq,19,15,0,0,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,GEO,Georgia,ISR,Israel,28086,8420,2259,35,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,GEO,Georgia,JOR,Jordan,67,7,0,0,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,GEO,Georgia,KWT,Kuwait,0,0,0,0,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,GEO,Georgia,LBN,Lebanon,36,8,0,0,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,GEO,Georgia,OMN,Oman,0,0,0,0,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,GEO,Georgia,PSE,Palestine,0,0,0,0,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,GEO,Georgia,QAT,Qatar,0,0,0,0,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,GEO,Georgia,SAU,Saudi Arabia,0,0,0,0,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,GEO,Georgia,SYR,Syria,0,0,0,0,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,GEO,Georgia,TUR,Turkey,3937,2791,4495,2302,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,GEO,Georgia,YEM,Yemen,0,0,0,0,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,KAZ,Kazakhstan,ARE,United Arab Emirates,0,0,0,0,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,KAZ,Kazakhstan,IRQ,Iraq,32,32,0,0,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,KAZ,Kazakhstan,ISR,Israel,32019,10413,3071,3798,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,KAZ,Kazakhstan,JOR,Jordan,210,19,0,0,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,KAZ,Kazakhstan,KWT,Kuwait,0,0,0,0,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,KAZ,Kazakhstan,LBN,Lebanon,107,29,0,0,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,KAZ,Kazakhstan,OMN,Oman,0,0,0,0,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,KAZ,Kazakhstan,PSE,Palestine,0,0,0,0,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,KAZ,Kazakhstan,QAT,Qatar,0,0,0,0,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,KAZ,Kazakhstan,SAU,Saudi Arabia,0,0,0,0,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,KAZ,Kazakhstan,SYR,Syria,0,0,0,0,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,KAZ,Kazakhstan,TUR,Turkey,2661,7395,7434,4139,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,KAZ,Kazakhstan,YEM,Yemen,0,0,0,0,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,KGZ,Kyrgyzstan,ARE,United Arab Emirates,0,0,0,0,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,KGZ,Kyrgyzstan,IRQ,Iraq,11,4,0,0,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,KGZ,Kyrgyzstan,ISR,Israel,10090,777,831,557,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,KGZ,Kyrgyzstan,JOR,Jordan,48,2,0,0,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,KGZ,Kyrgyzstan,KWT,Kuwait,0,0,0,0,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,KGZ,Kyrgyzstan,LBN,Lebanon,22,3,0,0,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,KGZ,Kyrgyzstan,OMN,Oman,0,0,0,0,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,KGZ,Kyrgyzstan,PSE,Palestine,0,0,0,0,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,KGZ,Kyrgyzstan,QAT,Qatar,0,0,0,0,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,KGZ,Kyrgyzstan,SAU,Saudi Arabia,0,0,0,0,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,KGZ,Kyrgyzstan,SYR,Syria,0,0,0,0,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,KGZ,Kyrgyzstan,TUR,Turkey,918,258,1100,297,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,KGZ,Kyrgyzstan,YEM,Yemen,0,0,0,0,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,LTU,Lithuania,ARE,United Arab Emirates,0,0,0,0,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,LTU,Lithuania,IRQ,Iraq,1,1,0,0,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,LTU,Lithuania,ISR,Israel,3568,344,0,0,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,LTU,Lithuania,JOR,Jordan,9,1,0,0,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,LTU,Lithuania,KWT,Kuwait,0,0,0,0,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,LTU,Lithuania,LBN,Lebanon,26,1,0,0,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,LTU,Lithuania,OMN,Oman,0,0,0,0,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,LTU,Lithuania,PSE,Palestine,1,0,0,0,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,LTU,Lithuania,QAT,Qatar,0,0,0,0,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,LTU,Lithuania,SAU,Saudi Arabia,0,0,0,0,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,LTU,Lithuania,SYR,Syria,0,0,0,0,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,LTU,Lithuania,TUR,Turkey,112,50,40,32,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,LTU,Lithuania,YEM,Yemen,1,0,0,0,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,LVA,Latvia,ARE,United Arab Emirates,0,0,0,0,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,LVA,Latvia,IRQ,Iraq,3,2,0,0,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,LVA,Latvia,ISR,Israel,5153,313,0,0,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,LVA,Latvia,JOR,Jordan,10,0,0,0,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,LVA,Latvia,KWT,Kuwait,0,0,0,0,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,LVA,Latvia,LBN,Lebanon,14,0,0,0,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,LVA,Latvia,OMN,Oman,0,0,0,0,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,LVA,Latvia,PSE,Palestine,0,0,0,0,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,LVA,Latvia,QAT,Qatar,0,0,0,0,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,LVA,Latvia,SAU,Saudi Arabia,0,0,0,0,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,LVA,Latvia,SYR,Syria,0,0,0,0,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,LVA,Latvia,TUR,Turkey,259,74,79,26,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,LVA,Latvia,YEM,Yemen,1,0,0,0,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,MDA,Moldova,ARE,United Arab Emirates,0,0,0,0,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,MDA,Moldova,IRQ,Iraq,1,4,0,0,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,MDA,Moldova,ISR,Israel,9013,6494,66,0,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,MDA,Moldova,JOR,Jordan,28,21,0,0,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,MDA,Moldova,KWT,Kuwait,0,0,0,0,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,MDA,Moldova,LBN,Lebanon,6,5,0,0,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,MDA,Moldova,OMN,Oman,0,0,0,0,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,MDA,Moldova,PSE,Palestine,0,0,0,0,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,MDA,Moldova,QAT,Qatar,0,0,0,0,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,MDA,Moldova,SAU,Saudi Arabia,0,0,0,0,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,MDA,Moldova,SYR,Syria,0,0,0,0,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,MDA,Moldova,TUR,Turkey,633,1458,1619,366,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,MDA,Moldova,YEM,Yemen,0,0,0,0,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,RUS,Russia,ARE,United Arab Emirates,114,35,1,14,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,RUS,Russia,IRQ,Iraq,72,18,0,0,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,RUS,Russia,ISR,Israel,1054,131,47,70,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,RUS,Russia,JOR,Jordan,618,36,0,18,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,RUS,Russia,KWT,Kuwait,0,12,0,0,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,RUS,Russia,LBN,Lebanon,891,41,5,5,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,RUS,Russia,OMN,Oman,27,0,0,0,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,RUS,Russia,PSE,Palestine,161,0,0,0,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,RUS,Russia,QAT,Qatar,1,2,0,34,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,RUS,Russia,SAU,Saudi Arabia,12,0,2,0,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,RUS,Russia,SYR,Syria,0,0,14,0,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,RUS,Russia,TUR,Turkey,24,68,230,413,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,RUS,Russia,YEM,Yemen,1014,0,0,0,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,TJK,Tajikistan,ARE,United Arab Emirates,26,19,6,9,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,TJK,Tajikistan,IRQ,Iraq,34,30,1,0,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,TJK,Tajikistan,ISR,Israel,7979,3801,849,29,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,TJK,Tajikistan,JOR,Jordan,33,1,1,0,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,TJK,Tajikistan,KWT,Kuwait,0,5,1,0,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,TJK,Tajikistan,LBN,Lebanon,15,1,0,0,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,TJK,Tajikistan,OMN,Oman,7,0,0,0,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,TJK,Tajikistan,PSE,Palestine,1,0,0,0,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,TJK,Tajikistan,QAT,Qatar,0,1,1,2,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,TJK,Tajikistan,SAU,Saudi Arabia,2,0,9,3,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,TJK,Tajikistan,SYR,Syria,0,0,7,2,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,TJK,Tajikistan,TUR,Turkey,516,369,791,175,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,TJK,Tajikistan,YEM,Yemen,0,0,0,0,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,UKR,Ukraine,ARE,United Arab Emirates,0,0,0,0,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,UKR,Ukraine,IRQ,Iraq,0,14,0,0,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,UKR,Ukraine,ISR,Israel,16634,13296,3145,0,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,UKR,Ukraine,JOR,Jordan,77,61,0,0,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,UKR,Ukraine,KWT,Kuwait,0,0,0,0,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,UKR,Ukraine,LBN,Lebanon,40,56,0,0,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,UKR,Ukraine,OMN,Oman,0,0,0,0,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,UKR,Ukraine,PSE,Palestine,0,0,0,0,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,UKR,Ukraine,QAT,Qatar,0,0,0,0,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,UKR,Ukraine,SAU,Saudi Arabia,0,0,0,0,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,UKR,Ukraine,SYR,Syria,0,0,0,0,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,UKR,Ukraine,TUR,Turkey,290,690,793,343,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,UKR,Ukraine,YEM,Yemen,0,0,0,0,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,UZB,Uzbekistan,ARE,United Arab Emirates,9,5,0,0,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,UZB,Uzbekistan,IRQ,Iraq,7,13,0,0,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,UZB,Uzbekistan,ISR,Israel,17530,7356,4744,78,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,UZB,Uzbekistan,JOR,Jordan,48,10,0,0,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,UZB,Uzbekistan,KWT,Kuwait,0,1,0,0,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,UZB,Uzbekistan,LBN,Lebanon,22,12,0,0,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,UZB,Uzbekistan,OMN,Oman,2,0,0,0,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,UZB,Uzbekistan,PSE,Palestine,4,0,0,0,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,UZB,Uzbekistan,QAT,Qatar,0,0,0,0,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,UZB,Uzbekistan,SAU,Saudi Arabia,1,0,0,0,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,UZB,Uzbekistan,SYR,Syria,0,0,2,0,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,UZB,Uzbekistan,TUR,Turkey,2035,2132,5657,2346,1,1
4,Fmr Soviet Union,5,West Asia,179271,86947,53336,22341,,UZB,Uzbekistan,YEM,Yemen,2,0,0,0,1,1
4,Fmr Soviet Union,6,South Asia,89524,13952,51340,5428,,ARM,Armenia,AFG,Afghanistan,0,0,0,0,1,1
4,Fmr Soviet Union,6,South Asia,89524,13952,51340,5428,,ARM,Armenia,BGD,Bangladesh,6,3,0,0,1,1
4,Fmr Soviet Union,6,South Asia,89524,13952,51340,5428,,ARM,Armenia,IND,India,0,0,0,0,1,1
4,Fmr Soviet Union,6,South Asia,89524,13952,51340,5428,,ARM,Armenia,IRN,Iran,4298,4635,10180,2544,1,1
4,Fmr Soviet Union,6,South Asia,89524,13952,51340,5428,,ARM,Armenia,LKA,Sri Lanka,0,0,0,0,1,1
4,Fmr Soviet Union,6,South Asia,89524,13952,51340,5428,,ARM,Armenia,NPL,Nepal,0,0,0,0,1,1
4,Fmr Soviet Union,6,South Asia,89524,13952,51340,5428,,ARM,Armenia,PAK,Pakistan,0,0,0,0,1,1
4,Fmr Soviet Union,6,South Asia,89524,13952,51340,5428,,AZE,Azerbaijan,AFG,Afghanistan,0,0,0,0,1,1
4,Fmr Soviet Union,6,South Asia,89524,13952,51340,5428,,AZE,Azerbaijan,BGD,Bangladesh,2,3,0,0,1,1
4,Fmr Soviet Union,6,South Asia,89524,13952,51340,5428,,AZE,Azerbaijan,IND,India,0,0,0,0,1,1
4,Fmr Soviet Union,6,South Asia,89524,13952,51340,5428,,AZE,Azerbaijan,IRN,Iran,278,427,7,5,1,1
4,Fmr Soviet Union,6,South Asia,89524,13952,51340,5428,,AZE,Azerbaijan,LKA,Sri Lanka,0,0,0,0,1,1
4,Fmr Soviet Union,6,South Asia,89524,13952,51340,5428,,AZE,Azerbaijan,NPL,Nepal,0,1,0,0,1,1
4,Fmr Soviet Union,6,South Asia,89524,13952,51340,5428,,AZE,Azerbaijan,PAK,Pakistan,0,0,0,0,1,1
4,Fmr Soviet Union,6,South Asia,89524,13952,51340,5428,,BLR,Belarus,AFG,Afghanistan,47,0,12,0,1,1
4,Fmr Soviet Union,6,South Asia,89524,13952,51340,5428,,BLR,Belarus,BGD,Bangladesh,0,0,0,0,1,1
4,Fmr Soviet Union,6,South Asia,89524,13952,51340,5428,,BLR,Belarus,IND,India,0,0,0,0,1,1
4,Fmr Soviet Union,6,South Asia,89524,13952,51340,5428,,BLR,Belarus,IRN,Iran,1,0,14,2,1,1
4,Fmr Soviet Union,6,South Asia,89524,13952,51340,5428,,BLR,Belarus,LKA,Sri Lanka,0,0,0,0,1,1
4,Fmr Soviet Union,6,South Asia,89524,13952,51340,5428,,BLR,Belarus,NPL,Nepal,0,0,0,0,1,1
4,Fmr Soviet Union,6,South Asia,89524,13952,51340,5428,,BLR,Belarus,PAK,Pakistan,0,0,0,0,1,1
4,Fmr Soviet Union,6,South Asia,89524,13952,51340,5428,,GEO,Georgia,AFG,Afghanistan,39,0,0,0,1,1
4,Fmr Soviet Union,6,South Asia,89524,13952,51340,5428,,GEO,Georgia,BGD,Bangladesh,2,1,0,0,1,1
4,Fmr Soviet Union,6,South Asia,89524,13952,51340,5428,,GEO,Georgia,IND,India,2,1,0,0,1,1
4,Fmr Soviet Union,6,South Asia,89524,13952,51340,5428,,GEO,Georgia,IRN,Iran,10,6,142,39,1,1
4,Fmr Soviet Union,6,South Asia,89524,13952,51340,5428,,GEO,Georgia,LKA,Sri Lanka,0,0,0,0,1,1
4,Fmr Soviet Union,6,South Asia,89524,13952,51340,5428,,GEO,Georgia,NPL,Nepal,1,1,0,0,1,1
4,Fmr Soviet Union,6,South Asia,89524,13952,51340,5428,,GEO,Georgia,PAK,Pakistan,0,0,0,0,1,1
4,Fmr Soviet Union,6,South Asia,89524,13952,51340,5428,,KAZ,Kazakhstan,AFG,Afghanistan,0,0,0,0,1,1
4,Fmr Soviet Union,6,South Asia,89524,13952,51340,5428,,KAZ,Kazakhstan,BGD,Bangladesh,44,87,0,0,1,1
4,Fmr Soviet Union,6,South Asia,89524,13952,51340,5428,,KAZ,Kazakhstan,IND,India,951,1005,0,0,1,1
4,Fmr Soviet Union,6,South Asia,89524,13952,51340,5428,,KAZ,Kazakhstan,IRN,Iran,0,0,0,0,1,1
4,Fmr Soviet Union,6,South Asia,89524,13952,51340,5428,,KAZ,Kazakhstan,LKA,Sri Lanka,0,0,0,0,1,1
4,Fmr Soviet Union,6,South Asia,89524,13952,51340,5428,,KAZ,Kazakhstan,NPL,Nepal,0,0,0,0,1,1
4,Fmr Soviet Union,6,South Asia,89524,13952,51340,5428,,KAZ,Kazakhstan,PAK,Pakistan,0,0,0,0,1,1
4,Fmr Soviet Union,6,South Asia,89524,13952,51340,5428,,KGZ,Kyrgyzstan,AFG,Afghanistan,46,0,0,0,1,1
4,Fmr Soviet Union,6,South Asia,89524,13952,51340,5428,,KGZ,Kyrgyzstan,BGD,Bangladesh,17,7,0,0,1,1
4,Fmr Soviet Union,6,South Asia,89524,13952,51340,5428,,KGZ,Kyrgyzstan,IND,India,4,0,0,0,1,1
4,Fmr Soviet Union,6,South Asia,89524,13952,51340,5428,,KGZ,Kyrgyzstan,IRN,Iran,5,1,88,15,1,1
4,Fmr Soviet Union,6,South Asia,89524,13952,51340,5428,,KGZ,Kyrgyzstan,LKA,Sri Lanka,0,0,0,0,1,1
4,Fmr Soviet Union,6,South Asia,89524,13952,51340,5428,,KGZ,Kyrgyzstan,NPL,Nepal,2,2,0,0,1,1
4,Fmr Soviet Union,6,South Asia,89524,13952,51340,5428,,KGZ,Kyrgyzstan,PAK,Pakistan,0,0,0,0,1,1
4,Fmr Soviet Union,6,South Asia,89524,13952,51340,5428,,LTU,Lithuania,AFG,Afghanistan,30,0,3,0,1,1
4,Fmr Soviet Union,6,South Asia,89524,13952,51340,5428,,LTU,Lithuania,BGD,Bangladesh,1,1,0,0,1,1
4,Fmr Soviet Union,6,South Asia,89524,13952,51340,5428,,LTU,Lithuania,IND,India,0,0,0,0,1,1
4,Fmr Soviet Union,6,South Asia,89524,13952,51340,5428,,LTU,Lithuania,IRN,Iran,11,8,3,0,1,1
4,Fmr Soviet Union,6,South Asia,89524,13952,51340,5428,,LTU,Lithuania,LKA,Sri Lanka,0,0,0,0,1,1
4,Fmr Soviet Union,6,South Asia,89524,13952,51340,5428,,LTU,Lithuania,NPL,Nepal,0,0,0,0,1,1
4,Fmr Soviet Union,6,South Asia,89524,13952,51340,5428,,LTU,Lithuania,PAK,Pakistan,3,0,0,0,1,1
4,Fmr Soviet Union,6,South Asia,89524,13952,51340,5428,,LVA,Latvia,AFG,Afghanistan,13,0,0,0,1,1
4,Fmr Soviet Union,6,South Asia,89524,13952,51340,5428,,LVA,Latvia,BGD,Bangladesh,6,9,0,0,1,1
4,Fmr Soviet Union,6,South Asia,89524,13952,51340,5428,,LVA,Latvia,IND,India,0,0,0,0,1,1
4,Fmr Soviet Union,6,South Asia,89524,13952,51340,5428,,LVA,Latvia,IRN,Iran,0,0,2,1,1,1
